# Simulation 2 (Up to date)
# 1216 data points written for 20 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.1 m/s):  "Main Parachute"
#
# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
5.771,1033.425,249.159,25.774,78.72,0.013,78.72,0.057,2.609e4,4814,9.996,0.19,196.9,157.5,0,418.185,0.397,4.32,831.1,0.748
5.821,1045.8,247.876,25.567,79.843,0.013,79.843,0.006,2.609e4,4814,9.996,0.19,196.9,157.5,0,412.388,0.396,4.24,829.8,0.744
5.871,1058.111,246.603,25.368,80.962,0.014,80.962,0.057,2.609e4,4814,9.996,0.19,196.8,157.5,0,406.78,0.395,4.16,828.6,0.74
5.921,1070.359,245.341,25.154,82.077,0.014,82.077,0.054,2.609e4,4814,9.996,0.19,196.8,157.5,0,401.286,0.394,4.08,827.3,0.736
5.971,1082.544,244.089,24.939,83.189,0.014,83.189,0.029,2.609e4,4814,9.996,0.19,196.7,157.5,0,395.86,0.393,4.001,826.1,0.733
6.021,1094.667,242.848,24.731,84.297,0.015,84.297,0.029,2.609e4,4814,9.996,0.19,196.7,157.5,0,390.423,0.392,3.922,824.9,0.729
6.071,1106.728,241.617,24.522,85.401,0.015,85.401,0.007,2.609e4,4814,9.996,0.19,196.7,157.5,0,385.098,0.391,3.844,823.7,0.725
6.121,1118.728,240.397,24.313,86.502,0.015,86.502,0.051,2.609e4,4814,9.996,0.19,196.6,157.5,0,379.937,0.391,3.766,822.4,0.722
6.171,1130.668,239.186,24.116,87.597,0.016,87.597,0.115,2.609e4,4814,9.996,0.19,196.5,157.5,0,374.915,0.39,3.688,821.2,0.718
6.221,1142.547,237.985,23.928,88.688,0.016,88.688,0.057,2.609e4,4814,9.996,0.19,196.4,157.5,0,369.996,0.389,3.611,820,0.715
6.271,1154.367,236.793,23.751,89.773,0.016,89.773,0.026,2.609e4,4814,9.996,0.19,196.5,157.5,0,365.197,0.388,3.534,818.8,0.711
6.321,1166.127,235.61,23.585,90.855,0.017,90.855,0.038,2.609e4,4814,9.996,0.19,196.4,157.5,0,360.478,0.387,3.458,817.7,0.708
6.371,1177.829,234.436,23.415,91.932,0.017,91.932,0.057,2.609e4,4814,9.996,0.19,196.3,157.5,0,355.866,0.387,3.382,816.5,0.705
6.421,1189.472,233.271,23.242,93.007,0.017,93.007,0.057,2.609e4,4814,9.996,0.19,196.3,157.5,0,351.278,0.386,3.306,815.3,0.701
6.471,1201.057,232.114,23.06,94.079,0.018,94.079,0.046,2.609e4,4814,9.996,0.19,196.3,157.5,0,346.748,0.385,3.231,814.1,0.698
6.521,1212.584,230.966,22.881,95.148,0.018,95.148,0.014,2.609e4,4814,9.996,0.19,196.3,157.5,0,342.288,0.384,3.156,812.9,0.695
6.571,1224.055,229.827,22.709,96.213,0.019,96.213,0.009,2.609e4,4814,9.996,0.19,196.2,157.5,0,337.819,0.384,3.081,811.8,0.691
6.621,1235.469,228.696,22.537,97.274,0.019,97.274,0.019,2.609e4,4814,9.996,0.19,196.2,157.5,0,333.477,0.383,3.007,810.6,0.688
6.671,1246.826,227.574,22.374,98.331,0.019,98.331,0.007,2.609e4,4814,9.996,0.19,196.1,157.5,0,329.159,0.382,2.933,809.5,0.684
6.721,1258.128,226.46,22.213,99.385,0.02,99.385,0.004,2.609e4,4814,9.996,0.19,196.1,157.5,0,324.924,0.382,2.86,808.3,0.681
6.771,1269.374,225.353,22.05,100.435,0.02,100.435,0.045,2.609e4,4814,9.996,0.19,196,157.5,0,320.85,0.381,2.787,807.2,0.678
6.821,1280.566,224.255,21.893,101.482,0.02,101.482,0.057,2.609e4,4814,9.996,0.19,195.9,157.5,0,316.839,0.38,2.714,806.1,0.675
6.871,1291.702,223.164,21.743,102.524,0.021,102.524,0.057,2.609e4,4814,9.996,0.19,195.9,157.5,0,312.92,0.38,2.642,804.9,0.672
6.921,1302.785,222.081,21.606,103.562,0.021,103.562,0.006,2.609e4,4814,9.996,0.19,195.9,157.5,0,309.03,0.379,2.569,803.8,0.668
6.971,1313.814,221.005,21.473,104.597,0.021,104.597,0.057,2.609e4,4814,9.996,0.19,195.8,157.5,0,305.187,0.379,2.498,802.7,0.665
7.021,1324.789,219.936,21.325,105.63,0.022,105.63,0.043,2.609e4,4814,9.996,0.19,195.8,157.5,0,301.476,0.378,2.426,801.6,0.662
7.071,1335.711,218.874,21.177,106.659,0.022,106.659,0.017,2.609e4,4814,9.996,0.19,195.8,157.5,0,297.783,0.377,2.355,800.5,0.659
7.121,1346.579,217.819,21.035,107.686,0.023,107.686,0.008,2.609e4,4814,9.996,0.19,195.8,157.5,0,294.118,0.377,2.285,799.4,0.656
7.171,1357.396,216.772,20.888,108.709,0.023,108.709,0.04,2.609e4,4814,9.996,0.19,195.7,157.5,0,290.549,0.376,2.215,798.3,0.653
7.221,1368.16,215.731,20.748,109.729,0.023,109.729,0.057,2.609e4,4814,9.996,0.19,195.6,157.5,0,287.088,0.376,2.145,797.2,0.65
7.271,1378.873,214.697,20.619,110.744,0.024,110.744,0.057,2.609e4,4814,9.996,0.19,195.6,157.5,0,283.631,0.375,2.075,796.1,0.647
7.321,1389.534,213.67,20.494,111.756,0.024,111.756,0.041,2.609e4,4814,9.996,0.19,195.6,157.5,0,280.295,0.375,2.006,795,0.644
7.371,1400.144,212.648,20.385,112.765,0.024,112.765,0.047,2.609e4,4814,9.996,0.19,195.6,157.5,0,276.96,0.374,1.937,794,0.641
7.421,1410.704,211.633,20.277,113.77,0.025,113.77,0.115,2.609e4,4814,9.996,0.19,195.5,157.5,0,273.655,0.373,1.868,793,0.638
7.471,1421.212,210.624,20.167,114.774,0.025,114.774,0.172,2.609e4,4814,9.996,0.19,195.4,157.5,0,270.364,0.373,1.8,792,0.635
7.521,1431.67,209.621,20.031,115.776,0.026,115.776,0.115,2.609e4,4814,9.996,0.19,195.4,157.5,0,267.053,0.372,1.732,791,0.632
7.571,1442.078,208.625,19.857,116.777,0.026,116.777,0.115,2.609e4,4814,9.996,0.19,195.3,157.5,0,264.048,0.372,1.664,790,0.629
7.621,1452.437,207.635,19.738,117.773,0.027,117.773,0.286,2.609e4,4814,9.996,0.19,195.1,157.5,0,261.122,0.371,1.597,789,0.627
7.671,1462.747,206.651,19.619,118.763,0.027,118.763,0.229,2.609e4,4814,9.996,0.19,195.1,157.5,0,258.027,0.371,1.53,788,0.624
7.721,1473.008,205.673,19.517,119.748,0.027,119.748,0.057,2.609e4,4814,9.996,0.19,195.3,157.5,0,255.02,0.37,1.463,787,0.621
7.771,1483.22,204.7,19.451,120.73,0.028,120.73,0.115,2.609e4,4814,9.996,0.19,195.2,157.5,0,252.077,0.37,1.397,786,0.618
7.821,1493.384,203.731,19.399,121.709,0.028,121.709,0.286,2.609e4,4814,9.996,0.19,195,157.5,0,249.174,0.369,1.331,785,0.615
7.871,1503.499,202.767,19.294,122.689,0.029,122.689,0.286,2.609e4,4814,9.996,0.19,194.9,157.5,0,246.262,0.369,1.265,784.1,0.612
7.921,1513.566,201.81,19.12,123.668,0.029,123.668,0.115,2.609e4,4814,9.996,0.19,195.1,157.5,0,243.371,0.368,1.199,783.1,0.61
7.971,1523.585,200.859,18.961,124.645,0.03,124.645,0.057,2.609e4,4814,9.996,0.19,195.2,157.5,0,240.567,0.368,1.134,782.1,0.607
8.021,1533.557,199.914,18.841,125.618,0.03,125.618,0.172,2.609e4,4814,9.996,0.19,195,157.5,0,237.733,0.368,1.069,781.2,0.604
8.071,1543.482,198.974,18.734,126.587,0.03,126.587,0.172,2.609e4,4814,9.996,0.19,195,157.5,0,234.922,0.367,1.005,780.2,0.601
8.121,1553.36,198.04,18.636,127.552,0.031,127.552,0.115,2.609e4,4814,9.996,0.19,195.1,157.5,0,232.138,0.367,0.941,779.3,0.598
8.171,1563.192,197.111,18.556,128.513,0.031,128.513,0.03,2.609e4,4814,9.996,0.19,195.1,157.5,0,229.381,0.366,0.877,778.3,0.596
8.221,1572.977,196.187,18.476,129.472,0.032,129.472,0.115,2.609e4,4814,9.996,0.19,195,157.5,0,226.725,0.366,0.813,777.4,0.593
8.271,1582.717,195.267,18.373,130.429,0.032,130.429,0.115,2.609e4,4814,9.996,0.19,195,157.5,0,224.13,0.365,0.75,776.4,0.59
8.321,1592.41,194.352,18.26,131.384,0.033,131.384,0.047,2.609e4,4814,9.996,0.19,195,157.5,0,221.578,0.365,0.687,775.5,0.587
8.371,1602.058,193.443,18.145,132.337,0.033,132.337,0.047,2.609e4,4814,9.996,0.19,195,157.5,0,219.069,0.364,0.624,774.6,0.585
8.421,1611.661,192.539,18.04,133.286,0.034,133.286,0.115,2.609e4,4814,9.996,0.19,194.9,157.5,0,216.621,0.364,0.562,773.7,0.582
8.471,1621.219,191.639,17.952,134.233,0.034,134.233,0.057,2.609e4,4814,9.996,0.19,194.9,157.5,0,214.089,0.364,0.5,772.7,0.579
8.521,1630.732,190.744,17.878,135.176,0.034,135.176,0.046,2.609e4,4814,9.996,0.19,194.9,157.5,0,211.585,0.363,0.438,771.8,0.577
8.571,1640.2,189.854,17.794,136.117,0.035,136.117,0.057,2.609e4,4814,9.996,0.19,194.9,157.5,0,209.149,0.363,0.376,770.9,0.574
8.621,1649.624,188.968,17.684,137.056,0.035,137.056,0.009,2.609e4,4814,9.996,0.19,194.9,157.5,0,206.855,0.362,0.315,770,0.572
8.671,1659.003,188.087,17.583,137.993,0.036,137.993,0.115,2.609e4,4814,9.996,0.19,194.8,157.5,0,204.577,0.362,0.254,769.1,0.569
8.721,1668.339,187.21,17.495,138.927,0.036,138.927,0.115,2.609e4,4814,9.996,0.19,194.8,157.5,0,202.294,0.362,0.193,768.2,0.566
8.771,1677.631,186.338,17.418,139.857,0.037,139.857,0.024,2.609e4,4814,9.996,0.19,194.9,157.5,0,199.991,0.361,0.133,767.3,0.564
8.821,1686.88,185.47,17.343,140.785,0.037,140.785,0.033,2.609e4,4814,9.996,0.19,194.8,157.5,0,197.748,0.361,0.073,766.4,0.561
8.871,1696.086,184.606,17.262,141.711,0.038,141.711,0.05,2.609e4,4814,9.996,0.19,194.8,157.5,0,195.55,0.36,0.013,765.5,0.559
8.921,1705.248,183.746,17.173,142.634,0.038,142.634,0.019,2.609e4,4814,9.996,0.19,194.8,157.5,0,193.414,0.36,-0.047,764.6,0.556
8.971,1714.368,182.891,17.089,143.556,0.039,143.556,0.012,2.609e4,4814,9.996,0.19,194.8,157.5,0,191.269,0.36,-0.106,763.8,0.554
9.021,1723.444,182.039,17.014,144.475,0.039,144.475,0.047,2.609e4,4814,9.996,0.19,194.7,157.5,0,189.109,0.359,-0.165,762.9,0.551
9.071,1732.479,181.191,16.938,145.392,0.04,145.392,0.057,2.609e4,4814,9.996,0.19,194.7,157.5,0,186.964,0.359,-0.224,762,0.549
9.121,1741.471,180.348,16.844,146.307,0.04,146.307,0.003,2.609e4,4814,9.996,0.19,194.7,157.5,0,184.91,0.359,-0.282,761.2,0.546
9.171,1750.421,179.509,16.755,147.219,0.041,147.219,0.057,2.609e4,4814,9.996,0.19,194.7,157.5,0,182.88,0.358,-0.34,760.3,0.544
9.221,1759.329,178.674,16.669,148.13,0.041,148.13,0.115,2.609e4,4814,9.996,0.19,194.6,157.5,0,180.886,0.358,-0.398,759.4,0.542
9.271,1768.195,177.843,16.59,149.037,0.042,149.037,0.115,2.609e4,4814,9.996,0.19,194.5,157.5,0,178.947,0.357,-0.456,758.6,0.539
9.321,1777.021,177.015,16.524,149.94,0.042,149.94,0.057,2.609e4,4814,9.996,0.19,194.6,157.5,0,176.963,0.357,-0.513,757.7,0.537
9.371,1785.805,176.191,16.474,150.841,0.043,150.841,0.057,2.609e4,4814,9.996,0.19,194.6,157.5,0,174.976,0.357,-0.57,756.9,0.534
9.421,1794.548,175.37,16.422,151.74,0.043,151.74,0.172,2.609e4,4814,9.996,0.19,194.4,157.5,0,173.035,0.356,-0.627,756.1,0.532
9.471,1803.25,174.553,16.347,152.638,0.043,152.638,0.115,2.609e4,4814,9.996,0.19,194.4,157.5,0,171.156,0.356,-0.684,755.2,0.529
9.521,1811.911,173.74,16.273,153.535,0.044,153.535,0.115,2.609e4,4814,9.996,0.19,194.4,157.5,0,169.242,0.356,-0.74,754.4,0.527
9.571,1820.531,172.93,16.193,154.43,0.044,154.43,0.115,2.609e4,4814,9.996,0.19,194.4,157.5,0,167.327,0.355,-0.796,753.6,0.525
9.621,1829.111,172.124,16.111,155.323,0.045,155.323,0.057,2.609e4,4814,9.996,0.19,194.5,157.5,0,165.416,0.355,-0.852,752.7,0.522
9.671,1837.651,171.322,16.026,156.215,0.046,156.215,0.009,2.609e4,4814,9.996,0.19,194.5,157.5,0,163.531,0.355,-0.907,751.9,0.52
9.721,1846.15,170.523,15.939,157.105,0.046,157.105,0.115,2.609e4,4814,9.996,0.19,194.4,157.5,0,161.706,0.354,-0.962,751.1,0.517
9.771,1854.61,169.729,15.862,157.992,0.047,157.992,0.172,2.609e4,4814,9.996,0.19,194.3,157.5,0,159.905,0.354,-1.017,750.3,0.515
9.821,1863.031,168.938,15.789,158.876,0.047,158.876,0.172,2.609e4,4814,9.996,0.19,194.2,157.5,0,158.147,0.354,-1.072,749.5,0.513
9.871,1871.412,168.15,15.719,159.757,0.048,159.757,0.229,2.609e4,4814,9.996,0.19,194.2,157.5,0,156.488,0.353,-1.127,748.7,0.51
9.921,1879.754,167.366,15.661,160.634,0.048,160.634,0.172,2.609e4,4814,9.996,0.19,194.2,157.5,0,154.776,0.353,-1.181,747.9,0.508
9.971,1888.056,166.585,15.619,161.509,0.049,161.509,0.014,2.609e4,4814,9.996,0.19,194.5,157.5,0,153.047,0.353,-1.235,747.1,0.506
10.021,1896.32,165.806,15.593,162.381,0.049,162.381,0.172,2.609e4,4814,9.996,0.19,194.2,157.5,0,151.369,0.353,-1.288,746.3,0.503
10.071,1904.545,165.03,15.556,163.252,0.05,163.252,0.286,2.609e4,4814,9.996,0.19,194.1,157.5,0,149.73,0.352,-1.342,745.5,0.501
10.121,1912.731,164.257,15.487,164.123,0.05,164.123,0.229,2.609e4,4814,9.996,0.19,194.1,157.5,0,148.124,0.352,-1.395,744.8,0.499
10.171,1920.878,163.487,15.422,164.993,0.051,164.993,0.229,2.609e4,4814,9.996,0.19,194.1,157.5,0,146.467,0.352,-1.448,744,0.497
10.221,1928.987,162.721,15.356,165.862,0.051,165.862,0.229,2.609e4,4814,9.996,0.19,194.1,157.5,0,144.773,0.351,-1.501,743.3,0.494
10.271,1937.058,161.958,15.259,166.73,0.052,166.73,0.057,2.609e4,4814,9.996,0.19,194.3,157.5,0,143.138,0.351,-1.553,742.6,0.492
10.321,1945.09,161.199,15.154,167.597,0.052,167.597,0.229,2.609e4,4814,9.996,0.19,194.1,157.5,0,141.675,0.351,-1.605,741.8,0.49
10.371,1953.084,160.443,15.086,168.461,0.053,168.461,0.401,2.609e4,4814,9.996,0.19,193.8,157.5,0,140.235,0.35,-1.657,741.1,0.488
10.421,1961.041,159.69,15.027,169.321,0.053,169.321,0.458,2.609e4,4814,9.996,0.19,193.8,157.5,0,138.711,0.35,-1.709,740.4,0.485
10.471,1968.961,158.94,14.971,170.177,0.054,170.177,0.401,2.609e4,4814,9.996,0.19,193.8,157.5,0,137.227,0.35,-1.761,739.6,0.483
10.521,1976.843,158.193,14.939,171.029,0.054,171.029,0.115,2.609e4,4814,9.996,0.19,194.2,157.5,0,135.631,0.35,-1.812,738.9,0.481
10.571,1984.688,157.448,14.951,171.878,0.055,171.878,0.229,2.609e4,4814,9.996,0.19,194,157.5,0,134.094,0.349,-1.863,738.2,0.479
10.621,1992.496,156.704,14.934,172.727,0.056,172.727,0.401,2.609e4,4814,9.996,0.19,193.8,157.5,0,132.684,0.349,-1.914,737.5,0.476
10.671,2000.267,155.963,14.885,173.577,0.056,173.577,0.401,2.609e4,4814,9.996,0.19,193.8,157.5,0,131.267,0.349,-1.964,736.8,0.474
10.721,2008,155.225,14.813,174.426,0.057,174.426,0.344,2.609e4,4814,9.996,0.19,193.8,157.5,0,129.811,0.349,-2.014,736.1,0.472
10.771,2015.696,154.491,14.705,175.275,0.057,175.275,0.115,2.609e4,4814,9.996,0.19,194.1,157.5,0,128.397,0.348,-2.064,735.4,0.47
10.821,2023.355,153.759,14.612,176.123,0.058,176.123,0.057,2.609e4,4814,9.996,0.19,194.2,157.5,0,127.01,0.348,-2.114,734.7,0.468
10.871,2030.978,153.031,14.538,176.969,0.058,176.969,0.229,2.609e4,4814,9.996,0.19,193.9,157.5,0,125.652,0.348,-2.164,734,0.466
10.921,2038.565,152.306,14.477,177.812,0.059,177.812,0.344,2.609e4,4814,9.996,0.19,193.8,157.5,0,124.32,0.348,-2.213,733.3,0.464
10.971,2046.116,151.584,14.424,178.652,0.059,178.652,0.344,2.609e4,4814,9.996,0.19,193.7,157.5,0,122.984,0.347,-2.262,732.6,0.461
11.021,2053.631,150.864,14.382,179.488,0.06,179.488,0.229,2.609e4,4814,9.996,0.19,193.9,157.5,0,121.594,0.347,-2.311,731.9,0.459
11.071,2061.11,150.146,14.353,180.322,0.061,180.322,0.057,2.609e4,4814,9.996,0.19,194.1,157.5,0,120.227,0.347,-2.36,731.2,0.457
11.121,2068.553,149.431,14.329,181.153,0.061,181.153,0.057,2.609e4,4814,9.996,0.19,194.1,157.5,0,118.926,0.346,-2.408,730.5,0.455
11.171,2075.96,148.717,14.319,181.984,0.062,181.984,0.286,2.609e4,4814,9.996,0.19,193.8,157.5,0,117.617,0.346,-2.456,729.9,0.453
11.221,2083.331,148.006,14.309,182.813,0.062,182.813,0.401,2.609e4,4814,9.996,0.19,193.6,157.5,0,116.313,0.346,-2.504,729.2,0.451
11.271,2090.667,147.296,14.273,183.643,0.063,183.643,0.458,2.609e4,4814,9.996,0.19,193.5,157.5,0,114.996,0.346,-2.552,728.5,0.448
11.321,2097.967,146.59,14.193,184.474,0.063,184.474,0.344,2.609e4,4814,9.996,0.19,193.7,157.5,0,113.68,0.345,-2.599,727.8,0.446
11.371,2105.232,145.886,14.084,185.304,0.064,185.304,0.115,2.609e4,4814,9.996,0.19,194,157.5,0,112.41,0.345,-2.646,727.2,0.444
11.421,2112.461,145.186,13.985,186.133,0.064,186.133,0.286,2.609e4,4814,9.996,0.19,193.8,157.5,0,111.282,0.345,-2.693,726.5,0.442
11.471,2119.656,144.488,13.926,186.959,0.065,186.959,0.516,2.609e4,4814,9.996,0.19,193.5,157.5,0,110.144,0.345,-2.74,725.9,0.44
11.521,2126.816,143.793,13.878,187.782,0.066,187.782,0.573,2.609e4,4814,9.996,0.19,193.4,157.5,0,108.961,0.345,-2.787,725.2,0.438
11.571,2133.941,143.101,13.833,188.601,0.066,188.601,0.516,2.609e4,4814,9.996,0.19,193.4,157.5,0,107.782,0.344,-2.833,724.5,0.436
11.621,2141.032,142.41,13.8,189.416,0.067,189.416,0.286,2.609e4,4814,9.996,0.19,193.7,157.5,0,106.522,0.344,-2.879,723.9,0.434
11.671,2148.089,141.721,13.779,190.229,0.067,190.229,0.115,2.609e4,4814,9.996,0.19,193.9,157.5,0,105.343,0.344,-2.925,723.3,0.432
11.721,2155.111,141.034,13.767,191.039,0.068,191.039,0.115,2.609e4,4814,9.996,0.19,193.9,157.5,0,104.229,0.344,-2.971,722.6,0.43
11.771,2162.099,140.349,13.771,191.849,0.069,191.849,0.286,2.609e4,4814,9.996,0.19,193.6,157.5,0,103.114,0.343,-3.016,722,0.428
11.821,2169.052,139.665,13.739,192.658,0.069,192.658,0.344,2.609e4,4814,9.996,0.19,193.6,157.5,0,102.063,0.343,-3.061,721.3,0.426
11.871,2175.972,138.983,13.703,193.467,0.07,193.467,0.401,2.609e4,4814,9.996,0.19,193.5,157.5,0,100.979,0.343,-3.106,720.7,0.424
11.921,2182.856,138.304,13.658,194.275,0.07,194.275,0.344,2.609e4,4814,9.996,0.19,193.5,157.5,0,99.87,0.343,-3.151,720.1,0.422
11.971,2189.707,137.626,13.612,195.084,0.071,195.084,0.344,2.609e4,4814,9.996,0.19,193.5,157.5,0,98.728,0.343,-3.195,719.4,0.42
12.021,2196.524,136.951,13.555,195.892,0.071,195.892,0.286,2.609e4,4814,9.996,0.19,193.6,157.5,0,97.573,0.342,-3.24,718.8,0.418
12.071,2203.306,136.279,13.469,196.7,0.072,196.7,0.115,2.609e4,4814,9.996,0.19,193.9,157.5,0,96.472,0.342,-3.284,718.2,0.416
12.121,2210.056,135.609,13.391,197.507,0.073,197.507,0.172,2.609e4,4814,9.996,0.19,193.8,157.5,0,95.424,0.342,-3.328,717.6,0.414
12.171,2216.771,134.942,13.333,198.312,0.073,198.312,0.286,2.609e4,4814,9.996,0.19,193.6,157.5,0,94.365,0.342,-3.371,717,0.412
12.221,2223.454,134.277,13.285,199.114,0.074,199.114,0.401,2.609e4,4814,9.996,0.19,193.4,157.5,0,93.329,0.341,-3.415,716.4,0.41
12.271,2230.103,133.614,13.242,199.914,0.074,199.914,0.458,2.609e4,4814,9.996,0.19,193.4,157.5,0,92.317,0.341,-3.458,715.7,0.408
12.321,2236.72,132.953,13.205,200.711,0.075,200.711,0.401,2.609e4,4814,9.996,0.19,193.4,157.5,0,91.296,0.341,-3.501,715.1,0.406
12.371,2243.303,132.295,13.182,201.504,0.076,201.504,0.229,2.609e4,4814,9.996,0.19,193.6,157.5,0,90.21,0.341,-3.544,714.5,0.404
12.421,2249.854,131.637,13.17,202.296,0.076,202.296,0.028,2.609e4,4814,9.996,0.19,193.9,157.5,0,89.169,0.341,-3.586,713.9,0.402
12.471,2256.371,130.981,13.152,203.086,0.077,203.086,0.115,2.609e4,4814,9.996,0.19,193.8,157.5,0,88.2,0.34,-3.629,713.3,0.4
12.521,2262.856,130.327,13.137,203.875,0.078,203.875,0.229,2.609e4,4814,9.996,0.19,193.6,157.5,0,87.237,0.34,-3.671,712.8,0.398
12.571,2269.308,129.674,13.125,204.664,0.078,204.664,0.344,2.609e4,4814,9.996,0.19,193.5,157.5,0,86.267,0.34,-3.713,712.2,0.396
12.621,2275.728,129.023,13.099,205.452,0.079,205.452,0.401,2.609e4,4814,9.996,0.19,193.4,157.5,0,85.305,0.34,-3.755,711.6,0.394
12.671,2282.114,128.374,13.055,206.24,0.079,206.24,0.344,2.609e4,4814,9.996,0.19,193.4,157.5,0,84.337,0.34,-3.796,711,0.392
12.721,2288.468,127.727,12.991,207.028,0.08,207.028,0.229,2.609e4,4814,9.996,0.19,193.6,157.5,0,83.392,0.339,-3.837,710.4,0.39
12.771,2294.789,127.082,12.934,207.815,0.081,207.815,0.115,2.609e4,4814,9.996,0.19,193.7,157.5,0,82.432,0.339,-3.879,709.8,0.388
12.821,2301.078,126.439,12.879,208.602,0.081,208.602,0.001,2.609e4,4814,9.996,0.19,193.9,157.5,0,81.484,0.339,-3.919,709.3,0.386
12.871,2307.335,125.799,12.824,209.387,0.082,209.387,0.172,2.609e4,4814,9.996,0.19,193.7,157.5,0,80.574,0.339,-3.96,708.7,0.384
12.921,2313.56,125.16,12.771,210.17,0.083,210.17,0.344,2.609e4,4814,9.996,0.19,193.4,157.5,0,79.711,0.339,-4.001,708.1,0.383
12.971,2319.753,124.524,12.73,210.951,0.083,210.951,0.401,2.609e4,4814,9.996,0.19,193.3,157.5,0,78.837,0.339,-4.041,707.5,0.381
13.021,2325.914,123.889,12.692,211.73,0.084,211.73,0.458,2.609e4,4814,9.996,0.19,193.2,157.5,0,77.988,0.338,-4.081,707,0.379
13.071,2332.044,123.255,12.67,212.506,0.085,212.506,0.344,2.609e4,4814,9.996,0.19,193.4,157.5,0,77.054,0.338,-4.121,706.4,0.377
13.121,2338.142,122.624,12.667,213.28,0.085,213.28,0.048,2.609e4,4814,9.996,0.19,193.8,157.5,0,76.085,0.338,-4.16,705.9,0.375
13.171,2344.209,121.993,12.636,214.052,0.086,214.052,0.043,2.609e4,4814,9.996,0.19,193.8,157.5,0,75.281,0.338,-4.2,705.3,0.373
13.221,2350.243,121.365,12.595,214.823,0.086,214.823,0.115,2.609e4,4814,9.996,0.19,193.6,157.5,0,74.531,0.338,-4.239,704.8,0.371
13.271,2356.247,120.737,12.577,215.593,0.087,215.593,0.017,2.609e4,4814,9.996,0.19,193.8,157.5,0,73.705,0.337,-4.278,704.2,0.37
13.321,2362.219,120.112,12.57,216.361,0.088,216.361,0.115,2.609e4,4814,9.996,0.19,193.6,157.5,0,72.866,0.337,-4.317,703.7,0.368
13.371,2368.159,119.487,12.551,217.129,0.088,217.129,0.229,2.609e4,4814,9.996,0.19,193.5,157.5,0,72.069,0.337,-4.355,703.1,0.366
13.421,2374.069,118.864,12.527,217.896,0.089,217.896,0.229,2.609e4,4814,9.996,0.19,193.4,157.5,0,71.274,0.337,-4.394,702.6,0.364
13.471,2379.947,118.242,12.509,218.662,0.09,218.662,0.344,2.609e4,4814,9.996,0.19,193.3,157.5,0,70.46,0.337,-4.432,702,0.362
13.521,2385.793,117.622,12.492,219.428,0.09,219.428,0.401,2.609e4,4814,9.996,0.19,193.2,157.5,0,69.628,0.337,-4.47,701.5,0.36
13.571,2391.609,117.003,12.454,220.194,0.091,220.194,0.344,2.609e4,4814,9.996,0.19,193.3,157.5,0,68.815,0.336,-4.508,701,0.358
13.621,2397.393,116.386,12.401,220.959,0.092,220.959,0.229,2.609e4,4814,9.996,0.19,193.4,157.5,0,68.013,0.336,-4.545,700.5,0.357
13.671,2403.146,115.771,12.333,221.724,0.092,221.724,0.011,2.609e4,4814,9.996,0.19,193.7,157.5,0,67.264,0.336,-4.583,700,0.355
13.721,2408.869,115.158,12.285,222.488,0.093,222.488,0.115,2.609e4,4814,9.996,0.19,193.6,157.5,0,66.495,0.336,-4.62,699.5,0.353
13.771,2414.56,114.547,12.249,223.25,0.094,223.251,0.172,2.609e4,4814,9.996,0.19,193.5,157.5,0,65.701,0.336,-4.657,699,0.351
13.821,2420.222,113.937,12.218,224.011,0.094,224.011,0.172,2.609e4,4814,9.996,0.19,193.5,157.5,0,64.909,0.336,-4.694,698.5,0.349
13.871,2425.852,113.329,12.178,224.77,0.095,224.77,0.286,2.609e4,4814,9.996,0.19,193.3,157.5,0,64.181,0.335,-4.73,698,0.347
13.921,2431.453,112.723,12.142,225.528,0.096,225.528,0.401,2.609e4,4814,9.996,0.19,193.2,157.5,0,63.478,0.335,-4.767,697.5,0.346
13.971,2437.023,112.118,12.119,226.283,0.096,226.283,0.344,2.609e4,4814,9.996,0.19,193.3,157.5,0,62.72,0.335,-4.803,697,0.344
14.021,2442.563,111.514,12.098,227.036,0.097,227.037,0.286,2.609e4,4814,9.996,0.19,193.3,157.5,0,61.985,0.335,-4.839,696.6,0.342
14.071,2448.072,110.912,12.087,227.788,0.098,227.788,0.115,2.609e4,4814,9.996,0.19,193.5,157.5,0,61.231,0.335,-4.875,696.1,0.34
14.121,2453.552,110.31,12.091,228.539,0.098,228.539,0.115,2.609e4,4814,9.996,0.19,193.5,157.5,0,60.462,0.335,-4.91,695.6,0.338
14.171,2459.001,109.71,12.091,229.288,0.099,229.288,0.286,2.609e4,4814,9.996,0.19,193.3,157.5,0,59.732,0.334,-4.946,695.1,0.336
14.221,2464.42,109.111,12.074,230.037,0.1,230.037,0.344,2.609e4,4814,9.996,0.19,193.2,157.5,0,59.033,0.334,-4.981,694.7,0.335
